date,hall_switch.value
11/27/2025 4:53:08.113000000 PM,0
11/27/2025 4:53:08.154000000 PM,0
11/27/2025 4:53:08.194000000 PM,0
11/27/2025 4:53:08.236000000 PM,0
11/27/2025 4:53:08.275000000 PM,1
11/27/2025 4:53:08.318000000 PM,0
11/27/2025 4:53:08.360000000 PM,0
11/27/2025 4:53:08.399000000 PM,0
11/27/2025 4:53:08.443000000 PM,0
11/27/2025 4:53:08.485000000 PM,0
11/27/2025 4:53:08.525000000 PM,0
11/27/2025 4:53:08.570000000 PM,0
11/27/2025 4:53:08.609000000 PM,0
11/27/2025 4:53:08.652000000 PM,0
11/27/2025 4:53:08.695000000 PM,0
11/27/2025 4:53:08.735000000 PM,0
11/27/2025 4:53:08.778000000 PM,1
11/27/2025 4:53:08.833000000 PM,0
11/27/2025 4:53:08.874000000 PM,0
11/27/2025 4:53:08.916000000 PM,0
11/27/2025 4:53:08.954000000 PM,0
11/27/2025 4:53:08.997000000 PM,0
11/27/2025 4:53:09.039000000 PM,0
11/27/2025 4:53:09.078000000 PM,0
11/27/2025 4:53:09.122000000 PM,0
11/27/2025 4:53:09.161000000 PM,0
11/27/2025 4:53:09.203000000 PM,0
11/27/2025 4:53:09.246000000 PM,0
11/27/2025 4:53:09.285000000 PM,0
11/27/2025 4:53:09.329000000 PM,0
11/27/2025 4:53:09.372000000 PM,0
11/27/2025 4:53:09.410000000 PM,0
11/27/2025 4:53:09.452000000 PM,0
11/27/2025 4:53:09.491000000 PM,0
11/27/2025 4:53:09.532000000 PM,0
11/27/2025 4:53:09.576000000 PM,0
11/27/2025 4:53:09.614000000 PM,0
11/27/2025 4:53:09.657000000 PM,0
11/27/2025 4:53:09.696000000 PM,0
11/27/2025 4:53:09.738000000 PM,0
11/27/2025 4:53:09.782000000 PM,0
11/27/2025 4:53:09.820000000 PM,0
11/27/2025 4:53:09.862000000 PM,0
11/27/2025 4:53:09.905000000 PM,0
11/27/2025 4:53:09.945000000 PM,0
11/27/2025 4:53:09.988000000 PM,0
11/27/2025 4:53:10.029000000 PM,0
11/27/2025 4:53:10.075000000 PM,0
11/27/2025 4:53:10.117000000 PM,0
11/27/2025 4:53:10.156000000 PM,0
11/27/2025 4:53:10.197000000 PM,0
11/27/2025 4:53:10.240000000 PM,1
11/27/2025 4:53:10.279000000 PM,0
11/27/2025 4:53:10.321000000 PM,0
11/27/2025 4:53:10.362000000 PM,0
11/27/2025 4:53:10.404000000 PM,0
11/27/2025 4:53:10.448000000 PM,0
11/27/2025 4:53:10.487000000 PM,0
11/27/2025 4:53:10.529000000 PM,0
11/27/2025 4:53:10.573000000 PM,0
11/27/2025 4:53:10.611000000 PM,0
11/27/2025 4:53:10.653000000 PM,0
11/27/2025 4:53:10.694000000 PM,0
11/27/2025 4:53:10.737000000 PM,0
11/27/2025 4:53:10.780000000 PM,0
11/27/2025 4:53:10.820000000 PM,0
11/27/2025 4:53:10.861000000 PM,0
11/27/2025 4:53:10.904000000 PM,0
11/27/2025 4:53:10.944000000 PM,0
11/27/2025 4:53:10.987000000 PM,0
11/27/2025 4:53:11.027000000 PM,0
11/27/2025 4:53:11.069000000 PM,0
11/27/2025 4:53:11.111000000 PM,0
11/27/2025 4:53:11.151000000 PM,0
11/27/2025 4:53:11.194000000 PM,0
11/27/2025 4:53:11.233000000 PM,1
11/27/2025 4:53:11.273000000 PM,0
11/27/2025 4:53:11.315000000 PM,0
11/27/2025 4:53:11.355000000 PM,0
11/27/2025 4:53:11.396000000 PM,0
11/27/2025 4:53:11.438000000 PM,0
11/27/2025 4:53:11.478000000 PM,0
11/27/2025 4:53:11.520000000 PM,0
11/27/2025 4:53:11.560000000 PM,0
11/27/2025 4:53:11.602000000 PM,0
11/27/2025 4:53:11.643000000 PM,0
11/27/2025 4:53:11.682000000 PM,0
11/27/2025 4:53:11.726000000 PM,1
11/27/2025 4:53:11.764000000 PM,0
11/27/2025 4:53:11.810000000 PM,0
11/27/2025 4:53:11.863000000 PM,0
11/27/2025 4:53:11.915000000 PM,0
11/27/2025 4:53:11.968000000 PM,0
11/27/2025 4:53:12.019000000 PM,0
11/27/2025 4:53:12.060000000 PM,0
11/27/2025 4:53:12.107000000 PM,0
11/27/2025 4:53:12.150000000 PM,0
11/27/2025 4:53:12.191000000 PM,0
11/27/2025 4:53:12.237000000 PM,0
11/27/2025 4:53:12.278000000 PM,0
11/27/2025 4:53:12.319000000 PM,0
11/27/2025 4:53:12.361000000 PM,0
11/27/2025 4:53:12.401000000 PM,0
11/27/2025 4:53:12.443000000 PM,0
11/27/2025 4:53:12.487000000 PM,0
11/27/2025 4:53:12.526000000 PM,0
11/27/2025 4:53:12.570000000 PM,0
11/27/2025 4:53:12.614000000 PM,0
11/27/2025 4:53:12.654000000 PM,0
11/27/2025 4:53:12.696000000 PM,0
11/27/2025 4:53:12.737000000 PM,0
11/27/2025 4:53:12.778000000 PM,0
11/27/2025 4:53:12.823000000 PM,0
11/27/2025 4:53:12.863000000 PM,0
11/27/2025 4:53:12.905000000 PM,0
11/27/2025 4:53:12.948000000 PM,0
11/27/2025 4:53:12.987000000 PM,0
11/27/2025 4:53:13.029000000 PM,0
11/27/2025 4:53:13.070000000 PM,0
11/27/2025 4:53:13.113000000 PM,0
11/27/2025 4:53:13.155000000 PM,0
11/27/2025 4:53:13.194000000 PM,1
11/27/2025 4:53:13.236000000 PM,0
11/27/2025 4:53:13.280000000 PM,0
11/27/2025 4:53:13.319000000 PM,0
11/27/2025 4:53:13.361000000 PM,0
11/27/2025 4:53:13.403000000 PM,0
11/27/2025 4:53:13.445000000 PM,0
11/27/2025 4:53:13.487000000 PM,0
11/27/2025 4:53:13.529000000 PM,0
11/27/2025 4:53:13.571000000 PM,0
11/27/2025 4:53:13.613000000 PM,0
11/27/2025 4:53:13.652000000 PM,0
11/27/2025 4:53:13.693000000 PM,1
11/27/2025 4:53:13.733000000 PM,0
11/27/2025 4:53:13.774000000 PM,0
11/27/2025 4:53:13.815000000 PM,0
11/27/2025 4:53:13.854000000 PM,0
11/27/2025 4:53:13.896000000 PM,0
11/27/2025 4:53:13.934000000 PM,0
11/27/2025 4:53:13.979000000 PM,0
11/27/2025 4:53:14.021000000 PM,0
11/27/2025 4:53:14.061000000 PM,0
11/27/2025 4:53:14.103000000 PM,0
11/27/2025 4:53:14.145000000 PM,0
11/27/2025 4:53:14.185000000 PM,0
11/27/2025 4:53:14.227000000 PM,0
11/27/2025 4:53:14.266000000 PM,0
11/27/2025 4:53:14.308000000 PM,0
11/27/2025 4:53:14.354000000 PM,0
11/27/2025 4:53:14.394000000 PM,0
11/27/2025 4:53:14.436000000 PM,0
11/27/2025 4:53:14.478000000 PM,0
11/27/2025 4:53:14.518000000 PM,0
11/27/2025 4:53:14.560000000 PM,0
11/27/2025 4:53:14.602000000 PM,0
11/27/2025 4:53:14.641000000 PM,0
11/27/2025 4:53:14.684000000 PM,1
11/27/2025 4:53:14.727000000 PM,0
11/27/2025 4:53:14.768000000 PM,0
11/27/2025 4:53:14.810000000 PM,0
11/27/2025 4:53:14.851000000 PM,0
11/27/2025 4:53:14.893000000 PM,0
11/27/2025 4:53:14.935000000 PM,0
11/27/2025 4:53:14.975000000 PM,0
11/27/2025 4:53:15.017000000 PM,0
11/27/2025 4:53:15.059000000 PM,0
11/27/2025 4:53:15.100000000 PM,0
11/27/2025 4:53:15.142000000 PM,0
11/27/2025 4:53:15.183000000 PM,0
11/27/2025 4:53:15.225000000 PM,0
11/27/2025 4:53:15.267000000 PM,0
11/27/2025 4:53:15.308000000 PM,0
11/27/2025 4:53:15.350000000 PM,0
11/27/2025 4:53:15.391000000 PM,0
11/27/2025 4:53:15.433000000 PM,0
11/27/2025 4:53:15.475000000 PM,0
11/27/2025 4:53:15.516000000 PM,0
11/27/2025 4:53:15.558000000 PM,0
11/27/2025 4:53:15.600000000 PM,0
11/27/2025 4:53:15.641000000 PM,0
11/27/2025 4:53:15.683000000 PM,0
11/27/2025 4:53:15.725000000 PM,0
11/27/2025 4:53:15.765000000 PM,0
11/27/2025 4:53:15.807000000 PM,0
11/27/2025 4:53:15.845000000 PM,0
11/27/2025 4:53:15.888000000 PM,0
11/27/2025 4:53:15.930000000 PM,0
11/27/2025 4:53:15.971000000 PM,0
11/27/2025 4:53:16.012000000 PM,0
11/27/2025 4:53:16.051000000 PM,0
11/27/2025 4:53:16.093000000 PM,0
11/27/2025 4:53:16.135000000 PM,1
11/27/2025 4:53:16.174000000 PM,0
11/27/2025 4:53:16.218000000 PM,0
11/27/2025 4:53:16.259000000 PM,0
11/27/2025 4:53:16.298000000 PM,0
11/27/2025 4:53:16.341000000 PM,0
11/27/2025 4:53:16.380000000 PM,0
11/27/2025 4:53:16.426000000 PM,0
11/27/2025 4:53:16.473000000 PM,0
11/27/2025 4:53:16.511000000 PM,0
11/27/2025 4:53:16.557000000 PM,0
11/27/2025 4:53:16.598000000 PM,0
11/27/2025 4:53:16.637000000 PM,1
11/27/2025 4:53:16.679000000 PM,0
11/27/2025 4:53:16.718000000 PM,0
11/27/2025 4:53:16.759000000 PM,0
11/27/2025 4:53:16.801000000 PM,0
11/27/2025 4:53:16.840000000 PM,0
11/27/2025 4:53:16.883000000 PM,0
11/27/2025 4:53:16.924000000 PM,0
11/27/2025 4:53:16.963000000 PM,0
11/27/2025 4:53:17.006000000 PM,0
11/27/2025 4:53:17.058000000 PM,0
11/27/2025 4:53:17.115000000 PM,0
11/27/2025 4:53:17.157000000 PM,0
11/27/2025 4:53:17.197000000 PM,0
11/27/2025 4:53:17.239000000 PM,0
11/27/2025 4:53:17.282000000 PM,0
11/27/2025 4:53:17.321000000 PM,0
11/27/2025 4:53:17.363000000 PM,0
11/27/2025 4:53:17.402000000 PM,0
11/27/2025 4:53:17.444000000 PM,0
11/27/2025 4:53:17.485000000 PM,0
11/27/2025 4:53:17.526000000 PM,0
11/27/2025 4:53:17.568000000 PM,0
11/27/2025 4:53:17.611000000 PM,0
11/27/2025 4:53:17.651000000 PM,0
11/27/2025 4:53:17.693000000 PM,0
11/27/2025 4:53:17.732000000 PM,0
11/27/2025 4:53:17.778000000 PM,0
11/27/2025 4:53:17.820000000 PM,0
11/27/2025 4:53:17.858000000 PM,0
11/27/2025 4:53:17.901000000 PM,0
11/27/2025 4:53:17.942000000 PM,0
11/27/2025 4:53:17.980000000 PM,0
11/27/2025 4:53:18.024000000 PM,0
11/27/2025 4:53:18.063000000 PM,0
11/27/2025 4:53:18.105000000 PM,1
11/27/2025 4:53:18.148000000 PM,0
11/27/2025 4:53:18.187000000 PM,0
11/27/2025 4:53:18.230000000 PM,0
11/27/2025 4:53:18.271000000 PM,0
11/27/2025 4:53:18.311000000 PM,0
11/27/2025 4:53:18.353000000 PM,0
11/27/2025 4:53:18.392000000 PM,0
11/27/2025 4:53:18.434000000 PM,0
11/27/2025 4:53:18.478000000 PM,0
11/27/2025 4:53:18.518000000 PM,0
11/27/2025 4:53:18.560000000 PM,0
11/27/2025 4:53:18.606000000 PM,0
11/27/2025 4:53:18.644000000 PM,0
11/27/2025 4:53:18.689000000 PM,0
11/27/2025 4:53:18.729000000 PM,0
11/27/2025 4:53:18.771000000 PM,0
11/27/2025 4:53:18.814000000 PM,0
11/27/2025 4:53:18.852000000 PM,0
11/27/2025 4:53:18.895000000 PM,0
11/27/2025 4:53:18.937000000 PM,0
11/27/2025 4:53:18.977000000 PM,0
11/27/2025 4:53:19.020000000 PM,0
11/27/2025 4:53:19.059000000 PM,0
11/27/2025 4:53:19.100000000 PM,0
11/27/2025 4:53:19.143000000 PM,0
11/27/2025 4:53:19.181000000 PM,0
11/27/2025 4:53:19.224000000 PM,0
11/27/2025 4:53:19.265000000 PM,0
11/27/2025 4:53:19.304000000 PM,0
11/27/2025 4:53:19.347000000 PM,0
11/27/2025 4:53:19.386000000 PM,0
11/27/2025 4:53:19.426000000 PM,0
11/27/2025 4:53:19.468000000 PM,0
11/27/2025 4:53:19.506000000 PM,0
11/27/2025 4:53:19.547000000 PM,0
11/27/2025 4:53:19.589000000 PM,1
11/27/2025 4:53:19.627000000 PM,0
11/27/2025 4:53:19.668000000 PM,0
11/27/2025 4:53:19.708000000 PM,0
11/27/2025 4:53:19.749000000 PM,0
11/27/2025 4:53:19.790000000 PM,0
11/27/2025 4:53:19.828000000 PM,0
11/27/2025 4:53:19.869000000 PM,0
11/27/2025 4:53:19.911000000 PM,0
11/27/2025 4:53:19.949000000 PM,0
11/27/2025 4:53:19.991000000 PM,0
11/27/2025 4:53:20.046000000 PM,0
11/27/2025 4:53:20.087000000 PM,0
11/27/2025 4:53:20.130000000 PM,0
11/27/2025 4:53:20.168000000 PM,0
11/27/2025 4:53:20.209000000 PM,0
11/27/2025 4:53:20.249000000 PM,0
11/27/2025 4:53:20.291000000 PM,0
11/27/2025 4:53:20.333000000 PM,0
11/27/2025 4:53:20.375000000 PM,0
11/27/2025 4:53:20.416000000 PM,0
11/27/2025 4:53:20.455000000 PM,0
11/27/2025 4:53:20.498000000 PM,0
11/27/2025 4:53:20.540000000 PM,0
11/27/2025 4:53:20.579000000 PM,1
11/27/2025 4:53:20.621000000 PM,0
11/27/2025 4:53:20.663000000 PM,0
11/27/2025 4:53:20.704000000 PM,0
11/27/2025 4:53:20.750000000 PM,0
11/27/2025 4:53:20.794000000 PM,0
11/27/2025 4:53:20.838000000 PM,0
11/27/2025 4:53:20.880000000 PM,0
11/27/2025 4:53:20.920000000 PM,0
11/27/2025 4:53:20.962000000 PM,0
11/27/2025 4:53:21.004000000 PM,0
11/27/2025 4:53:21.043000000 PM,0
11/27/2025 4:53:21.086000000 PM,0
11/27/2025 4:53:21.125000000 PM,0
11/27/2025 4:53:21.168000000 PM,0
11/27/2025 4:53:21.208000000 PM,0
11/27/2025 4:53:21.248000000 PM,0
11/27/2025 4:53:21.291000000 PM,0
11/27/2025 4:53:21.333000000 PM,0
11/27/2025 4:53:21.373000000 PM,0
11/27/2025 4:53:21.414000000 PM,0
11/27/2025 4:53:21.453000000 PM,0
11/27/2025 4:53:21.496000000 PM,0
11/27/2025 4:53:21.539000000 PM,0
11/27/2025 4:53:21.579000000 PM,0
11/27/2025 4:53:21.622000000 PM,0
11/27/2025 4:53:21.663000000 PM,0
11/27/2025 4:53:21.704000000 PM,0
11/27/2025 4:53:21.745000000 PM,0
11/27/2025 4:53:21.784000000 PM,0
11/27/2025 4:53:21.827000000 PM,0
11/27/2025 4:53:21.869000000 PM,0
11/27/2025 4:53:21.907000000 PM,0
11/27/2025 4:53:21.950000000 PM,0
11/27/2025 4:53:21.991000000 PM,0
11/27/2025 4:53:22.030000000 PM,1
11/27/2025 4:53:22.072000000 PM,0
11/27/2025 4:53:22.111000000 PM,0
11/27/2025 4:53:22.166000000 PM,0
11/27/2025 4:53:22.219000000 PM,0
11/27/2025 4:53:22.257000000 PM,0
11/27/2025 4:53:22.300000000 PM,0
11/27/2025 4:53:22.339000000 PM,0
11/27/2025 4:53:22.382000000 PM,0
11/27/2025 4:53:22.423000000 PM,0
11/27/2025 4:53:22.462000000 PM,0
11/27/2025 4:53:22.505000000 PM,0
11/27/2025 4:53:22.546000000 PM,1
11/27/2025 4:53:22.589000000 PM,0
11/27/2025 4:53:22.631000000 PM,0
11/27/2025 4:53:22.673000000 PM,0
11/27/2025 4:53:22.714000000 PM,0
11/27/2025 4:53:22.755000000 PM,0
11/27/2025 4:53:22.797000000 PM,0
11/27/2025 4:53:22.837000000 PM,0
11/27/2025 4:53:22.883000000 PM,0
11/27/2025 4:53:22.921000000 PM,0
11/27/2025 4:53:22.964000000 PM,0
11/27/2025 4:53:23.005000000 PM,0
11/27/2025 4:53:23.044000000 PM,0
11/27/2025 4:53:23.088000000 PM,0
11/27/2025 4:53:23.130000000 PM,0
11/27/2025 4:53:23.171000000 PM,0
11/27/2025 4:53:23.212000000 PM,0
11/27/2025 4:53:23.250000000 PM,0
11/27/2025 4:53:23.291000000 PM,0
11/27/2025 4:53:23.332000000 PM,0
11/27/2025 4:53:23.370000000 PM,0
11/27/2025 4:53:23.413000000 PM,0
11/27/2025 4:53:23.455000000 PM,0
11/27/2025 4:53:23.494000000 PM,0
11/27/2025 4:53:23.536000000 PM,1
11/27/2025 4:53:23.573000000 PM,0
11/27/2025 4:53:23.616000000 PM,0
11/27/2025 4:53:23.657000000 PM,0
11/27/2025 4:53:23.694000000 PM,0
11/27/2025 4:53:23.738000000 PM,0
11/27/2025 4:53:23.779000000 PM,0
11/27/2025 4:53:23.816000000 PM,0
11/27/2025 4:53:23.856000000 PM,0
11/27/2025 4:53:23.896000000 PM,0
11/27/2025 4:53:23.936000000 PM,0
11/27/2025 4:53:23.978000000 PM,0
11/27/2025 4:53:24.016000000 PM,0
11/27/2025 4:53:24.058000000 PM,0
11/27/2025 4:53:24.101000000 PM,0
11/27/2025 4:53:24.139000000 PM,0
11/27/2025 4:53:24.183000000 PM,0
11/27/2025 4:53:24.222000000 PM,0
11/27/2025 4:53:24.263000000 PM,0
11/27/2025 4:53:24.306000000 PM,0
11/27/2025 4:53:24.344000000 PM,0
11/27/2025 4:53:24.386000000 PM,0
11/27/2025 4:53:24.427000000 PM,0
11/27/2025 4:53:24.465000000 PM,0
11/27/2025 4:53:24.506000000 PM,1
11/27/2025 4:53:24.545000000 PM,0
11/27/2025 4:53:24.587000000 PM,0
11/27/2025 4:53:24.630000000 PM,0
11/27/2025 4:53:24.668000000 PM,0
11/27/2025 4:53:24.710000000 PM,0
11/27/2025 4:53:24.752000000 PM,0
11/27/2025 4:53:24.790000000 PM,0
11/27/2025 4:53:24.831000000 PM,0
11/27/2025 4:53:24.870000000 PM,0
11/27/2025 4:53:24.911000000 PM,0
11/27/2025 4:53:24.957000000 PM,0
11/27/2025 4:53:24.997000000 PM,0
11/27/2025 4:53:25.038000000 PM,0
11/27/2025 4:53:25.086000000 PM,0
11/27/2025 4:53:25.124000000 PM,0
11/27/2025 4:53:25.165000000 PM,0
11/27/2025 4:53:25.204000000 PM,0
11/27/2025 4:53:25.246000000 PM,0
11/27/2025 4:53:25.288000000 PM,0
11/27/2025 4:53:25.328000000 PM,0
11/27/2025 4:53:25.369000000 PM,0
11/27/2025 4:53:25.412000000 PM,0
11/27/2025 4:53:25.451000000 PM,0
11/27/2025 4:53:25.493000000 PM,1
11/27/2025 4:53:25.532000000 PM,0
11/27/2025 4:53:25.572000000 PM,0
11/27/2025 4:53:25.614000000 PM,0
11/27/2025 4:53:25.653000000 PM,0
11/27/2025 4:53:25.694000000 PM,0
11/27/2025 4:53:25.736000000 PM,0
11/27/2025 4:53:25.774000000 PM,0
11/27/2025 4:53:25.815000000 PM,0
11/27/2025 4:53:25.853000000 PM,0
11/27/2025 4:53:25.895000000 PM,0
11/27/2025 4:53:25.936000000 PM,0
11/27/2025 4:53:25.976000000 PM,1
11/27/2025 4:53:26.018000000 PM,0
11/27/2025 4:53:26.059000000 PM,0
11/27/2025 4:53:26.099000000 PM,0
11/27/2025 4:53:26.140000000 PM,0
11/27/2025 4:53:26.179000000 PM,0
11/27/2025 4:53:26.223000000 PM,0
11/27/2025 4:53:26.264000000 PM,0
11/27/2025 4:53:26.302000000 PM,0
11/27/2025 4:53:26.345000000 PM,0
11/27/2025 4:53:26.385000000 PM,0
11/27/2025 4:53:26.423000000 PM,0
11/27/2025 4:53:26.464000000 PM,0
11/27/2025 4:53:26.504000000 PM,0
11/27/2025 4:53:26.547000000 PM,0
11/27/2025 4:53:26.588000000 PM,0
11/27/2025 4:53:26.627000000 PM,0
11/27/2025 4:53:26.668000000 PM,0
11/27/2025 4:53:26.706000000 PM,0
11/27/2025 4:53:26.748000000 PM,0
11/27/2025 4:53:26.794000000 PM,0
11/27/2025 4:53:26.833000000 PM,0
11/27/2025 4:53:26.877000000 PM,0
11/27/2025 4:53:26.920000000 PM,0
11/27/2025 4:53:26.959000000 PM,0
11/27/2025 4:53:27.000000000 PM,0
11/27/2025 4:53:27.038000000 PM,0
11/27/2025 4:53:27.083000000 PM,0
11/27/2025 4:53:27.128000000 PM,0
11/27/2025 4:53:27.166000000 PM,0
11/27/2025 4:53:27.210000000 PM,0
11/27/2025 4:53:27.264000000 PM,0
11/27/2025 4:53:27.314000000 PM,0
11/27/2025 4:53:27.356000000 PM,0
11/27/2025 4:53:27.395000000 PM,0
11/27/2025 4:53:27.438000000 PM,0
11/27/2025 4:53:27.480000000 PM,0
11/27/2025 4:53:27.519000000 PM,0
11/27/2025 4:53:27.563000000 PM,0
11/27/2025 4:53:27.603000000 PM,0
11/27/2025 4:53:27.641000000 PM,0
11/27/2025 4:53:27.681000000 PM,0
11/27/2025 4:53:27.719000000 PM,0
11/27/2025 4:53:27.761000000 PM,0
11/27/2025 4:53:27.803000000 PM,0
11/27/2025 4:53:27.841000000 PM,0
11/27/2025 4:53:27.882000000 PM,0
11/27/2025 4:53:27.925000000 PM,0
11/27/2025 4:53:27.964000000 PM,0
11/27/2025 4:53:28.006000000 PM,0
11/27/2025 4:53:28.045000000 PM,0
11/27/2025 4:53:28.087000000 PM,0
11/27/2025 4:53:28.127000000 PM,0
11/27/2025 4:53:28.165000000 PM,0
11/27/2025 4:53:28.206000000 PM,0
11/27/2025 4:53:28.248000000 PM,0
11/27/2025 4:53:28.286000000 PM,0
11/27/2025 4:53:28.327000000 PM,0
11/27/2025 4:53:28.370000000 PM,0
11/27/2025 4:53:28.408000000 PM,0
11/27/2025 4:53:28.450000000 PM,1
11/27/2025 4:53:28.489000000 PM,0
11/27/2025 4:53:28.531000000 PM,0
11/27/2025 4:53:28.573000000 PM,0
11/27/2025 4:53:28.612000000 PM,0
11/27/2025 4:53:28.652000000 PM,0
11/27/2025 4:53:28.695000000 PM,0
11/27/2025 4:53:28.733000000 PM,0
11/27/2025 4:53:28.773000000 PM,0
11/27/2025 4:53:28.812000000 PM,0
11/27/2025 4:53:28.853000000 PM,0
11/27/2025 4:53:28.894000000 PM,0
11/27/2025 4:53:28.933000000 PM,0
11/27/2025 4:53:28.974000000 PM,0
11/27/2025 4:53:29.019000000 PM,0
11/27/2025 4:53:29.057000000 PM,0
11/27/2025 4:53:29.098000000 PM,0
11/27/2025 4:53:29.140000000 PM,0
11/27/2025 4:53:29.186000000 PM,0
11/27/2025 4:53:29.228000000 PM,0
11/27/2025 4:53:29.269000000 PM,0
11/27/2025 4:53:29.311000000 PM,0
11/27/2025 4:53:29.358000000 PM,0
11/27/2025 4:53:29.396000000 PM,0
11/27/2025 4:53:29.437000000 PM,0
11/27/2025 4:53:29.477000000 PM,0
11/27/2025 4:53:29.519000000 PM,0
11/27/2025 4:53:29.560000000 PM,0
11/27/2025 4:53:29.599000000 PM,0
11/27/2025 4:53:29.641000000 PM,0
11/27/2025 4:53:29.680000000 PM,0
11/27/2025 4:53:29.722000000 PM,0
11/27/2025 4:53:29.763000000 PM,0
11/27/2025 4:53:29.803000000 PM,0
11/27/2025 4:53:29.844000000 PM,0
11/27/2025 4:53:29.886000000 PM,0
11/27/2025 4:53:29.927000000 PM,0
11/27/2025 4:53:29.968000000 PM,0
11/27/2025 4:53:30.006000000 PM,0
11/27/2025 4:53:30.050000000 PM,0
11/27/2025 4:53:30.091000000 PM,0
11/27/2025 4:53:30.129000000 PM,0
11/27/2025 4:53:30.173000000 PM,0
11/27/2025 4:53:30.214000000 PM,0
11/27/2025 4:53:30.253000000 PM,0
11/27/2025 4:53:30.295000000 PM,0
11/27/2025 4:53:30.332000000 PM,0
11/27/2025 4:53:30.375000000 PM,0
11/27/2025 4:53:30.416000000 PM,0
11/27/2025 4:53:30.453000000 PM,0
11/27/2025 4:53:30.495000000 PM,0
11/27/2025 4:53:30.536000000 PM,0
11/27/2025 4:53:30.574000000 PM,0
11/27/2025 4:53:30.615000000 PM,0
11/27/2025 4:53:30.653000000 PM,0
11/27/2025 4:53:30.693000000 PM,0
11/27/2025 4:53:30.734000000 PM,0
11/27/2025 4:53:30.772000000 PM,0
11/27/2025 4:53:30.815000000 PM,0
11/27/2025 4:53:30.856000000 PM,0
11/27/2025 4:53:30.894000000 PM,0
11/27/2025 4:53:30.936000000 PM,0
11/27/2025 4:53:30.975000000 PM,0
11/27/2025 4:53:31.016000000 PM,0
11/27/2025 4:53:31.072000000 PM,0
11/27/2025 4:53:31.111000000 PM,0
11/27/2025 4:53:31.154000000 PM,0
11/27/2025 4:53:31.195000000 PM,0
11/27/2025 4:53:31.233000000 PM,0
11/27/2025 4:53:31.280000000 PM,0
11/27/2025 4:53:31.319000000 PM,0
11/27/2025 4:53:31.361000000 PM,0
11/27/2025 4:53:31.403000000 PM,0
11/27/2025 4:53:31.441000000 PM,0
11/27/2025 4:53:31.483000000 PM,0
11/27/2025 4:53:31.525000000 PM,0
11/27/2025 4:53:31.563000000 PM,0
11/27/2025 4:53:31.604000000 PM,0
11/27/2025 4:53:31.643000000 PM,0
11/27/2025 4:53:31.685000000 PM,0
11/27/2025 4:53:31.728000000 PM,0
11/27/2025 4:53:31.767000000 PM,0
11/27/2025 4:53:31.809000000 PM,0
11/27/2025 4:53:31.851000000 PM,0
11/27/2025 4:53:31.889000000 PM,0
11/27/2025 4:53:31.930000000 PM,0
11/27/2025 4:53:31.969000000 PM,0
11/27/2025 4:53:32.011000000 PM,0
11/27/2025 4:53:32.052000000 PM,0
11/27/2025 4:53:32.092000000 PM,0
11/27/2025 4:53:32.133000000 PM,0
11/27/2025 4:53:32.172000000 PM,0
11/27/2025 4:53:32.214000000 PM,0
11/27/2025 4:53:32.255000000 PM,0
11/27/2025 4:53:32.295000000 PM,0
11/27/2025 4:53:32.345000000 PM,0
11/27/2025 4:53:32.404000000 PM,0
11/27/2025 4:53:32.446000000 PM,0
11/27/2025 4:53:32.488000000 PM,0
11/27/2025 4:53:32.530000000 PM,0
11/27/2025 4:53:32.576000000 PM,0
11/27/2025 4:53:32.619000000 PM,0
11/27/2025 4:53:32.658000000 PM,0
11/27/2025 4:53:32.699000000 PM,0
11/27/2025 4:53:32.742000000 PM,0
11/27/2025 4:53:32.782000000 PM,0
11/27/2025 4:53:32.824000000 PM,0
11/27/2025 4:53:32.866000000 PM,0
11/27/2025 4:53:32.905000000 PM,0
11/27/2025 4:53:32.947000000 PM,0
11/27/2025 4:53:32.986000000 PM,0
11/27/2025 4:53:33.028000000 PM,0
11/27/2025 4:53:33.071000000 PM,0
11/27/2025 4:53:33.110000000 PM,0
11/27/2025 4:53:33.152000000 PM,0
11/27/2025 4:53:33.191000000 PM,0
11/27/2025 4:53:33.233000000 PM,0
11/27/2025 4:53:33.274000000 PM,0
11/27/2025 4:53:33.314000000 PM,0
11/27/2025 4:53:33.356000000 PM,1
11/27/2025 4:53:33.407000000 PM,0
11/27/2025 4:53:33.471000000 PM,0
11/27/2025 4:53:33.516000000 PM,0
11/27/2025 4:53:33.554000000 PM,0
11/27/2025 4:53:33.596000000 PM,0
11/27/2025 4:53:33.639000000 PM,0
11/27/2025 4:53:33.678000000 PM,0
11/27/2025 4:53:33.725000000 PM,0
11/27/2025 4:53:33.767000000 PM,0
11/27/2025 4:53:33.806000000 PM,0
11/27/2025 4:53:33.848000000 PM,0
11/27/2025 4:53:33.887000000 PM,0
11/27/2025 4:53:33.928000000 PM,0
11/27/2025 4:53:33.970000000 PM,0
11/27/2025 4:53:34.009000000 PM,0
11/27/2025 4:53:34.050000000 PM,0
11/27/2025 4:53:34.093000000 PM,0
11/27/2025 4:53:34.131000000 PM,0
11/27/2025 4:53:34.172000000 PM,0
11/27/2025 4:53:34.212000000 PM,0
11/27/2025 4:53:34.253000000 PM,0
11/27/2025 4:53:34.295000000 PM,0
11/27/2025 4:53:34.335000000 PM,1
11/27/2025 4:53:34.376000000 PM,0
11/27/2025 4:53:34.420000000 PM,0
